time	area	speed	perimeter	xcentre	ycentre	eccentricity	orientation	major_axis	minor_axis
00:00	789.0	nan	124.0	223.28897094726562	177.7769317626953	0.4350963678819141	1.273552129013858	33.42561293928016	30.095883427744898
00:03	781.0	0.1292690932750702	122.0	223.1664581298828	177.81817626953125	0.4760487785086941	1.3107996961293693	33.6649853085371	29.605623560023083
00:06	793.0	0.06486065685749054	124.0	223.17654418945312	177.7541046142578	0.46260515598643626	1.1982971074905977	33.77046007837058	29.939688330512737
00:09	800.0	0.2043987512588501	126.0	223.31500244140625	177.60374450683594	0.48382530045258554	1.1790570924185633	34.15060200548699	29.887397974109895
00:12	809.0	0.36148175597190857	128.0	223.0692138671875	177.33868408203125	0.46625235406343885	1.2132388323346217	34.17565757760746	30.233555738363467
00:15	825.0	0.15756553411483765	128.0	223.09939575195312	177.4933319091797	0.46599406922110514	1.1271191616113667	34.52215074492879	30.544779299767445
00:18	806.0	0.22492846846580505	126.0	222.9975128173828	177.2928009033203	0.45388896088754793	1.1470085434928927	34.032672528744875	30.32509374643114
00:21	840.0	0.2540126144886017	128.0	223.1392822265625	177.50357055664062	0.46296071556272933	1.062342574803014	34.827679431043826	30.870516676437664
00:24	867.0	0.12537778913974762	132.0	223.24913024902344	177.5640106201172	0.46921433769366944	1.0325374483424572	35.46648555456944	31.31989705931792
00:27	881.0	0.31946173310279846	132.0	223.10215759277344	177.28036499023438	0.45160813910522113	1.0915759500503572	35.574282314207416	31.739957785273536
