time,area,speed,perimeter,xcentre,ycentre,eccentricity,orientation,major_axis,minor_axis
00:00,572.0,,118.0,163.78846740722656,203.97027587890625,0.8429131135797414,-0.6709933591214255,37.0274378272148,19.922601927742367
00:03,550.0,0.307302713394165,114.0,164.00909423828125,203.75636291503903,0.8418507538880459,-0.6745779491228503,36.25549949144553,19.56746987443572
00:06,531.0,0.1785840094089508,112.0,163.89830017089844,203.89642333984372,0.8407540796865269,-0.6967883225751587,35.51087044180375,19.22619581573895
00:09,515.0,0.4769600927829742,108.0,164.28932189941406,203.6233062744141,0.832831940412553,-0.6907486147249404,34.59205404010405,19.14759900334411
00:12,490.0,0.4405854940414428,104.0,164.55714416503906,203.27346801757807,0.8128505290390121,-0.6577533950154328,32.86029928745015,19.140215153230763
00:15,478.0,0.1242360323667526,101.0,164.50418090820312,203.1610870361328,0.7884814115059854,-0.6644373009334961,31.6202663969193,19.448316326108223
00:18,480.0,0.3030577003955841,100.0,164.6041717529297,202.875,0.7666471586675871,-0.7053987214739069,30.969553460537128,19.884578966554844
00:21,469.0,0.1311936527490615,98.0,164.65672302246094,202.7547912597656,0.770882534656435,-0.6896209546262038,30.804374132120557,19.621687958653865
00:24,494.0,0.2915425300598144,98.0,164.87246704101562,202.55870056152344,0.748511181710858,-0.6616433707704011,30.963942921787854,20.5328769872254
00:27,497.0,0.1646938621997833,98.0,164.88330078125,202.3943634033203,0.740993952298292,-0.6636129231122372,30.83357081692332,20.70510354303745
